Date,Motilal_Oswal_Flexi_Cap_Fund_Direct_Growth_NAV,Union_Flexi_Cap_Fund_Direct_Growth_NAV,Polycab,Trent,Kalyan Jewellers India,JIO Financial Services,Coforge,Persistent Systems,Mahindra & Mahindra,Zomato,AIRTELPP,Cholamandalam Invest,Tube Investments of India,Bharti Airtel,Larsen & Toubro,ICICI Bank,BSE,Max Healthcare Institute,Tata Elxsi,Electrosteel Castings
2022-12-06,34.72,34.62,2706.8,1475.75,113.5,,4079.9,2063.22,1263.05,64.8,458.9,734.8,2964.45,833.35,2088.79,922.65,582.65,438.7,6884.65,39.8
2022-12-05,34.82,34.62,2672.6,1475.55,115.5,,4191.8,2127.36,1259.8,65.45,465.65,737.7,2957.65,844.1,2080.91,933.6,570.1,437.6,6961.4,40.15
2022-12-02,34.87,34.45,2674.3,1468.7,109.7,,4237.5,2168.05,1264.6,68.55,469.45,731.65,2933.3,848.65,2080.81,930.6,572.6,447.5,7033.95,40.05
2022-12-01,34.91,34.47,2606.75,1464.1,105.9,,4116.85,2157.4,1293.45,66.65,469.15,728.9,2818.1,848.6,2099.51,940.2,577.8,452.3,7071.65,39.6
2022-11-30,34.77,34.13,2565,1471.65,106.45,,4036.3,2072.98,1305.6,65.25,464.65,714.85,2771.35,848.75,2070.18,952.9,577.2,450.1,7010.25,39.7
2022-11-29,34.6,34.07,2528.2,1456.95,98.9,,3977.75,2013.13,1257.1,63.55,458.3,714.75,2743.7,835.85,2045.94,946.75,580.3,442.9,6781.75,40.35
2022-11-28,34.63,33.93,2548.95,1439.15,99.85,,3979.4,2009.73,1250.7,64.4,461.75,720.3,2746.95,837.4,2059.8,937.4,570.8,439.6,6796.95,40.65
2022-11-25,34.36,34.12,2550.1,1432.4,100.05,,3944.8,1981.22,1260.8,64,468.4,720.75,2588.3,846.85,2058.11,930.3,571.95,431.05,6779.95,41.05
2022-11-24,34.39,34.27,2520.25,1429.45,98.85,,3947.9,1940.06,1254.05,63.2,468.75,722.05,2602.35,848.35,2047.58,938.85,568.95,436.15,6618.4,40.7
2022-11-23,34.15,34.4,2526.3,1410.3,99,,3874.35,1863.39,1235.7,61.75,463.25,718.65,2582.15,843.25,2020.44,927.45,558.15,432.85,6732.8,41.35
2022-11-22,34.07,34.37,2519.65,1408.15,91,,3807.85,1852.14,1228.45,63.95,468.85,711.05,2596.75,847.6,2025.23,923.7,556.6,439.35,6826.75,41
2022-11-21,34.02,34.21,2524.85,1378.65,96,,3760.75,1825.85,1218.25,64.3,474.7,714,2569.2,851.2,2006.92,921.4,561.8,432.85,6855.75,41.05
2022-11-18,34.21,34.31,2527.5,1383.05,98.35,,3808.75,1863.34,1227.15,67.15,462,713.8,2575.15,837.3,2019.9,920.35,567.15,426.3,6894.6,41.1
2022-11-17,34.33,33.97,2570.1,1396.7,100.6,,3865.8,1884.07,1259.35,67.7,465.25,697.5,2541.95,846.15,2024.98,919.8,572.35,418.1,6843.2,41.6
2022-11-16,34.48,34.22,2619.65,1394.85,101.2,,3944.45,1902.21,1286.7,68.7,457.7,707.15,2599.6,841.2,1999.09,913.6,578.95,424.8,6946.35,41.05
2022-11-15,34.5,34.37,2624.95,1416.15,103.35,,3972.3,1905.4,1291.7,69.95,450.9,721.5,2543.75,835.25,1992.06,911.7,583,433.15,7000.65,41.85
2022-11-14,34.43,34.18,2695.4,1427.05,102.85,,4018.35,1913.36,1278.15,69.6,444.35,720.5,2508.7,821.9,1995.3,894.95,591.1,442.6,6975.25,40.05
2022-11-11,34.51,34.17,2705.95,1419.05,103.35,,3897.65,1870,1287.1,72.8,441.05,728.5,2573.15,826.9,2006.57,906.55,572.4,445.1,6962.5,44.1
2022-11-10,34.49,34.16,2710.1,1470.9,102.85,,3676.1,1828.42,1298.2,63.95,440.8,722.1,2568.7,825.75,1973.2,910.7,576.95,459.75,6925.7,43.85
2022-11-09,34.9,34.29,2686.6,1501.75,107.25,,3680.8,1851.59,1337.55,65.3,439.15,744.65,2713.1,819.05,1998.99,910.5,587.25,458.25,6999.5,41.6
2022-11-07,35.28,34.07,2749.4,1507.9,105.3,,3713.65,1862.54,1351.3,65.1,439.85,748.35,2879.75,822.7,2013.11,917.5,601,457,6976.45,42.35
2022-11-04,35.15,33.68,2729.1,1506,104.4,,3738.1,1845.08,1338.3,63,434.8,763.6,2885.05,816.4,2010.57,905.3,602.45,462.85,6908.05,41.75
2022-11-03,34.93,33.72,2750.75,1545.5,101.4,,3794.4,1873.72,1335.4,62.2,437.5,758.6,2866.6,818.65,2004.18,908.65,592.85,462.05,6892.65,41.6
2022-11-02,34.93,33.67,2810.15,1530.25,101.8,,3837.7,1871.92,1352.35,63,421.6,744.7,2843.45,809.85,2008.77,904.7,593.9,464.75,6943.2,41.95
2022-11-01,34.96,33.41,2773.75,1557.55,101.95,,3844.75,1878.31,1354.05,63.5,440.9,709.5,2797.8,835.55,2019.9,908.6,595.2,457.8,6955.8,40.75
2022-10-31,34.75,33.42,2777.45,1527.9,102.55,,3809.6,1842.64,1348.6,63.1,439.9,709.35,2743.25,832,2018.55,908.7,590.1,456.3,6995.85,40.15
2022-10-28,34.25,33.39,2752.8,1458.95,104.5,,3736.5,1806.94,1311.65,62.6,421.9,716.55,2668.3,816.85,1970.61,907.85,600.05,430.35,6875.6,41.35
2022-10-27,34.2,33.34,2775.15,1463.1,102.8,,3888.2,1880.51,1294.15,65.1,421,717.75,2737.4,817.1,1959.63,924.4,611.55,419,7023.1,39.8
2022-10-25,34.36,33.02,2765.4,1433.95,100.1,,3895.3,1910.62,1281.4,64.6,407.35,715.75,2829.9,802.3,1944.71,925.05,611.15,424.85,7186.4,39.05
2022-10-24,34.12,32.86,2722,1429.25,103.15,,3877.3,1850.1,1270.95,62.35,409.2,713.25,2720.5,802.1,1905.45,926.3,589.65,411.55,7309.3,39.7
2022-10-21,33.98,32.67,2698.1,1431,99.95,,3862.1,1828.99,1256.75,61.8,402.5,712.45,2707.05,797.45,1872.53,907.15,583.2,411,7261.3,39
2022-10-20,34.28,32.85,2649.25,1425.5,104.5,,3858.3,1849.4,1250,61.3,397.5,729.55,2793.15,792.9,1899.87,888.65,582.75,413.6,7374.75,40.2
2022-10-19,34.36,32.66,2706.65,1424.15,105.4,,3812.35,1827.42,1248.4,62.05,390.55,746.45,2832.6,783.4,1900.61,892.1,588.8,405.5,7314.2,40.25
2022-10-18,34.24,33.1,2749.05,1428.9,107.85,,3836.75,1841.06,1253.8,63,394.1,746.8,2760.75,783.15,1913.78,896.9,590,407.45,7204.65,38.8
2022-10-17,33.93,33.24,2618.8,1378.25,103.9,,3763.1,1810.5,1230,62.65,380.4,732.35,2669.3,766,1878.96,885.2,588.65,419.5,7782.8,39.05
2022-10-14,33.64,33.29,2570.45,1379.6,103.15,,3742,1819.86,1230.3,61.9,378.8,726.6,2643.9,765.95,1907.3,870.25,595.3,427.75,8465.55,39.1
2022-10-13,33.4,33.19,2574.6,1401.65,100.95,,3633.9,1754.62,1248.2,61.25,380.1,724.65,2666.35,768.9,1871.93,853.6,591.15,429.15,8312.85,39.85
2022-10-12,33.63,32.59,2575.75,1422.3,96.35,,3619.7,1794.89,1247.9,63.75,387.1,744.6,2648.8,775.55,1906.95,868.35,592.9,420.7,8360.65,40.5
2022-10-11,33.49,32.87,2584.95,1423.05,97.7,,3592.8,1767.22,1229.55,65.55,391.05,719.2,2682.9,780.3,1874.72,870.6,594.25,410.75,8509.9,40.7
2022-10-10,33.94,32.36,2614.35,1431.85,101.7,,3638.05,1777.85,1243,68.7,401.25,729.85,2722.4,792.35,1905.35,881.75,608.55,410.75,8584.2,40.05
2022-10-07,34.12,32.41,2604.9,1450.75,101.7,,3602.5,1740.95,1238.85,69.55,404.75,737.15,2745.55,793.1,1920.22,882.55,617.25,416,8550.05,37
2022-10-06,34.15,32.59,2642.95,1447.4,99.55,,3622.15,1772.63,1256.9,65.55,400.1,728.7,2763.95,788.6,1908.65,885.45,610.9,426.3,8575.95,36.4
2022-10-04,34.01,32.59,2633.85,1431.45,100.1,,3479.5,1645.98,1260.35,64.05,416.1,737.75,2753.8,808.7,1867.34,867.65,611.55,413.5,8489.3,36.35
2022-10-03,33.29,33.23,2542.85,1389.8,94.2,,3328.85,1596.31,1251.35,61.9,405.35,699.55,2699.45,803.35,1815.21,848.35,602.05,415.15,8312.5,36.25
2022-09-30,33.88,33.75,2560.75,1420,96.25,,3361.95,1617.19,1268.2,62.35,402.05,732.2,2744.35,799.9,1843.54,862,605.9,407.9,8556.45,36.45
2022-09-29,33.17,33.85,2586.6,1397.65,94.9,,3363.85,1608.41,1258.35,61.2,367.65,727.65,2583.95,764.65,1811.42,843.9,600.9,402.75,8428.6,36.15
2022-09-28,33.25,33.95,2514.4,1388.15,94.35,,3450.4,1597.68,1242.4,58.05,363.7,719.85,2641.9,761.45,1831.32,849.5,603.65,406,8422.45,35.4
2022-09-27,33.5,33.59,2500.7,1396.05,96.8,,3462.25,1584.51,1235.75,58.85,362.35,720.65,2577.7,760.6,1837.06,852.55,609.85,413.65,8336.45,36.7
2022-09-26,33.59,33.54,2495.05,1408.95,89.05,,3384.25,1585.03,1236.4,57.8,360.65,713.95,2672.15,755.05,1847.28,861.05,606.8,419.25,8534.8,34.4
2022-09-23,34.56,34.19,2580.8,1433.65,93.05,,3336.55,1570.69,1272.3,60.8,377.3,738.5,2772.35,771.35,1852.67,882.25,632,426.95,8857.1,36.6
2022-09-22,35.03,34.3,2604.85,1486.75,93.5,,3397.5,1596.9,1310.4,63.3,387.05,784.1,2738.25,784.1,1883.95,903.4,643.95,426.8,8990.65,36.6
2022-09-21,35.1,34.42,2604.45,1461.95,93.45,,3324.9,1586.15,1306.65,63.45,384.05,772.7,2742.65,780.2,1891.39,915.25,644.05,437.55,8817.5,36.45
2022-09-20,35.31,34.22,2623.1,1445.55,96.8,,3338.35,1586.75,1302.95,62.85,393.75,786.5,2718.85,792.15,1928.35,916.75,653.1,431.7,8901.55,36.4
2022-09-19,34.83,34.02,2585,1421.8,97.8,,3235.95,1578.17,1288.65,63.95,384.4,785.65,2559.1,782.75,1906.4,899.2,647.65,424.75,8696.4,36.2
2022-09-16,34.61,33.88,2599.3,1432.7,94.45,,3281.3,1577.22,1250.1,63.2,378,768.6,2567.85,779.65,1915.68,909.1,662.9,434.2,8730.3,37.6
2022-09-15,35.42,33.59,2652.7,1435.2,97.35,,3418.85,1619.96,1297.05,64.6,391,792.8,2649.25,785.1,1953.1,917.6,668.05,439.55,8885.25,37.45
2022-09-14,35.32,33.59,2645.25,1430.6,92,,3471,1646.67,1298.05,63.3,392.05,794.85,2623.85,783.35,1949.5,918.1,668.45,422.6,8914.7,38.3
2022-09-13,35.29,33.56,2638.5,1460.35,83.55,,3606.7,1696,1299.85,65.45,391.45,797.9,2649.65,784.25,1986.87,910,678.15,422.8,9089.2,38.2
2022-09-12,35.04,33.36,2549.7,1400.3,81.55,,3617.95,1707.35,1297.05,62.55,379.85,798.2,2735.65,769.15,1957.49,907.2,683.9,422.25,8885.4,37.85
2022-09-09,34.7,33.34,2528.7,1379.35,82.45,,3567.95,1693.05,1301.25,62.8,376,790.75,2745.2,765.75,1945.36,901.25,684.55,413.3,8816.8,37.95
2022-09-08,34.51,33.59,2501.2,1407.05,83.1,,3503.9,1636.1,1321.9,61.35,379.15,801.4,2623.6,769.8,1969.96,898.8,693.8,378.7,8766.4,39.2
2022-09-07,34.22,32.86,2515.6,1413.2,82.05,,3504.25,1647.15,1289.7,59.5,373.65,802.2,2587.9,753.1,1953.69,876.2,691.2,382.9,8813.2,39
2022-09-06,34.01,33.23,2494.25,1389.95,81,,3466.55,1672.3,1306.4,59.7,370.7,801.8,2515.1,761.25,1957.89,883.65,676.25,382.35,8846.45,38.15
2022-09-05,34.01,33.17,2498.85,1398.25,82.55,,3475.15,1697.57,1320.55,59.65,355.7,799.75,2487.85,740.4,1963.92,882.45,657.95,378.9,8872.85,38.25
2022-09-02,33.72,33.16,2473.45,1391.1,84.8,,3467.6,1703.63,1315.95,59.75,346.45,790.5,2292.3,735,1936.13,872.4,646.8,379.95,8707.25,36.95
2022-09-01,33.65,33.09,2483.45,1414,83.7,,3500.95,1696.39,1312.05,62.45,347.4,789.3,2261.15,735.05,1908.65,874.35,652.45,380.05,9020.3,36.75
2022-08-30,33.75,32.94,2470.15,1407.25,81.65,,3560.35,1755.27,1308.7,57.95,346.3,790.35,2263.9,726.6,1918.17,887.3,651.3,388.25,9019.25,36.85
2022-08-29,32.88,33.4,2417.85,1360.65,77.35,,3511.6,1709.82,1276.8,59.2,337.95,787.45,2153.5,720.6,1877.27,855.85,630.3,373.9,8870.85,35.4
2022-08-26,33.11,33.8,2408.35,1390.6,79.5,,3661.85,1759.06,1274.65,61.85,349.4,796.2,2150.35,730.85,1901.11,870.85,643.9,378.7,9349,35.55
2022-08-25,33.09,33.8,2402.75,1359.4,81.5,,3684.2,1767.37,1259.65,62.1,351.65,785.85,2093.9,741,1873.68,872.35,645.2,382,9656.6,35.2
2022-08-24,33.11,33.61,2435.25,1344.9,80,,3698.05,1800.5,1268.3,62.2,349.65,798.85,2059.8,738.75,1889.09,873.3,643.15,379.75,9861,35.3
2022-08-23,33.05,33.43,2399.7,1346.8,77.25,,3700.05,1808.11,1273.1,64.45,346.5,787.1,2093.45,737.6,1872.83,863.9,643.25,382.35,9618.75,35.3
2022-08-22,32.89,33.38,2345.2,1314.1,70.15,,3762.9,1842.56,1226.7,62,343.45,772.35,2112.35,727.6,1876.42,852.25,631.65,377,9788.7,35.5
2022-08-19,33.35,33.14,2419.9,1398.15,70.1,,3923.7,1877.89,1239.4,61.45,341.8,777.8,2172.7,732.3,1931.69,870.4,653.65,378.95,10138.75,36.3
2022-08-18,33.58,33.17,2459.7,1455.5,70.7,,3900.6,1912.76,1261.15,67.1,344.6,781.7,2168.95,733.2,1890.29,885.1,660.4,385.6,10614.15,36.85
2022-08-17,33.6,32.99,2457.6,1474.7,70.65,,3894.7,1894.43,1274.25,65.25,333.1,789.9,2234.25,722.95,1851.53,883.25,662,386.95,10684.9,35.05
2022-08-16,33.36,32.83,2439.9,1409.95,70.2,,3826.6,1860.05,1288.3,64.25,318.35,788.5,2222.5,704.1,1844.74,879.25,661,396.85,10579.1,35.3
2022-08-12,32.96,32.69,2409.45,1382.75,69.9,,3792.5,1857.78,1259.45,61.75,320.75,783.7,2239.4,709.7,1842.3,874.4,655.45,361.9,10238.05,37.2
2022-08-11,32.87,32.61,2417.5,1340.15,69.95,,3857.1,1861.72,1266.2,57.9,320.75,777.55,2241.65,709.8,1862.95,859.7,648.85,371.95,9498.65,36.55
2022-08-10,32.65,32.59,2421.15,1311.25,69.2,,3822.65,1817.86,1268.05,55.95,327,771.85,2318.55,715.25,1850.98,848.75,644.7,371.8,9461.5,35.55
2022-08-08,32.74,32.24,2360.45,1318.65,71.35,,3886,1877.81,1276.7,55.45,317.4,775.95,2325.55,704.35,1825.53,836.95,645.95,381.6,9555.2,34.8
2022-08-05,32.46,31.92,2360.65,1315.9,71.2,,3934.5,1892.23,1235.9,54.6,313.25,771.2,2306.75,703.65,1783.43,838.2,666.45,375.65,9308.6,34.5
2022-08-04,32.44,31.45,2374.75,1316.75,70.35,,3901.1,1880.61,1261.8,57.85,309.4,763.05,2219.5,694.3,1776.09,820.25,667.8,378.3,8956.7,34.9
2022-08-03,32.32,31.24,2355.75,1308.75,66.45,,3869.3,1857.01,1253.7,55.45,308.4,757.5,2116.65,693.15,1785.77,824.8,687.05,369.95,8840.3,34.65
2022-08-02,32.47,31.54,2377.2,1308.65,66,,3819.95,1807.96,1254.5,55.55,301.9,746.75,2079.6,686.8,1789.02,817.75,704.25,367.35,8641.75,35.3
2022-08-01,32.34,31.62,2342.3,1301,65.6,,3944.05,1823.75,1237.75,46.3,304.3,733.85,2023,694.45,1810.62,823.4,682,369.6,8720.6,35.65
2022-07-29,31.99,31.56,2317.45,1268.6,64.95,,3954.3,1812.6,1164.45,46.8,293.35,700.7,2082,677.95,1803.98,818.6,678.5,369.65,8690.05,36
2022-07-28,31.74,31.36,2272.05,1258.8,65.45,,3846.05,1756.44,1149.15,45.7,286.85,690.1,2095.7,666.85,1797.2,814.6,663.75,363.05,8560,36.35
2022-07-27,31.3,31.19,2223.05,1254.4,65.65,,3787.45,1688.11,1138.1,43.95,292.1,676.8,2107.85,674.9,1792.61,800.5,655.05,362.75,8481.4,36.15
2022-07-26,31.09,31.02,2207.55,1231.5,64.3,,3702.45,1663.46,1136,41.65,297.05,677.75,2149.45,684.1,1747.31,796.3,660.1,365.3,8361.3,36.9
2022-07-25,31.27,30.59,2222.25,1232.55,65.15,,3789.5,1799.48,1135.85,47.6,293.55,684.85,2128.25,678.4,1778.44,800.9,665.85,361.6,8529.4,35.25
2022-07-22,31.42,30.39,2210.9,1243.75,64.8,,3726.45,1812.55,1181.1,53.65,292.75,685.9,2150.6,678.85,1763.77,800.05,675.6,355.25,8386.3,35.9
2022-07-21,31.36,30.45,2229.7,1220.55,64.85,,3620.75,1777.75,1175.15,53.5,293.25,686,2191.25,678.35,1761.18,786,675.35,364.95,8196.3,35.6
2022-07-20,31.16,30.5,2199,1209.5,65.4,,3535.9,1753.57,1165.65,53.4,287.75,672.3,2194.9,670.65,1736.04,783.1,673.8,366.85,8113.8,36.45
2022-07-19,31.01,30.76,2250.8,1202.25,65.5,,3411.6,1660.52,1186.25,53.95,289.85,683.9,2263.75,672.9,1725.91,780.65,672.7,369.55,8079.4,36.85
2022-07-18,30.75,30.71,2153.3,1208.55,65.3,,3441.65,1621.93,1163.4,53.6,287.45,670.4,2014.8,663.05,1723.76,772,656.2,364.15,8104.05,36.3
2022-07-15,30.41,30.61,2156.55,1210.7,66.15,,3378.65,1567.62,1172.5,53.9,272.25,634,1999.3,651.8,1681.06,751.2,649.1,368.5,8060.6,34.95
2022-07-14,30.22,30.39,2145.2,1179.3,65.65,,3417.25,1582.76,1142.65,55.65,270.25,616.45,1991,641.65,1642.45,752.4,658.7,373.6,7799.55,34.8
2022-07-13,30.32,29.92,2212.2,1205.55,63.9,,3505.3,1655.81,1140.35,58.35,270.15,626.85,1991.3,643.5,1643.54,753.2,672.35,368.25,7711.4,35.6
2022-07-12,30.5,29.92,2214.35,1195.95,63.6,,3518.2,1661.62,1146.65,59,291,620.2,1991.5,663,1650.03,759.9,657.7,366.2,7958,35.9
2022-07-11,30.81,29.7,2246.55,1207.4,63.7,,3502.85,1638.62,1165.05,56.1,292.45,638.05,2056.4,660.55,1659.26,769.5,633.15,366.2,8046,36.05
2022-07-08,30.75,29.69,2204.05,1204.25,62.95,,3606.65,1695.32,1133.6,54.8,309,630.95,2013.1,695.15,1683.65,755.7,628.3,363.95,7993.15,35.7
2022-07-07,30.76,29.64,2250.55,1170.55,63.6,,3609.45,1687.41,1133.3,54.45,313.6,642.2,2010.1,686.8,1607.47,742,644.75,364.85,8082.9,33.35
2022-07-06,30.48,29.79,2215.35,1172,61.2,,3608.2,1674.64,1104.55,54.35,310.2,643.65,1975.75,693.95,1552.65,725.95,610.9,369.6,7973.85,32.15
2022-07-05,29.88,29.73,2179.85,1120.35,61.05,,3542.55,1623.55,1081.95,55.45,306.1,643,1820.25,684.45,1561.38,719.45,597.15,366.65,8003.2,31.4
2022-07-04,29.89,29.49,2150.35,1118.2,61.05,,3505.85,1626.12,1091.2,54.3,301,652.8,1746.25,681.9,1578.14,720.1,596.9,366.05,8081.4,31.65
2022-07-01,29.72,29.18,2176.9,1073.55,61.2,,3488.05,1653.51,1107.35,56.15,298,640.35,1764.9,673.45,1568.61,703.9,600.05,359.4,8152.05,31.1
2022-06-30,29.76,28.89,2201.2,1074.15,59.9,,3539.3,1697.32,1093.15,53.85,302.4,619.5,1841.3,684.95,1554.74,707.2,596.9,366.95,8170.55,31.1
2022-06-29,29.76,29.22,2219.95,1109.25,60.5,,3662.25,1747.11,1111.75,57.3,306.2,638.85,1798.8,687.8,1544.42,702.75,596.55,368.7,8186.35,31.7
2022-06-28,29.92,28.71,2238,1068.25,60.45,,3735.2,1757.94,1112,60.3,302.55,640.8,1753.8,681.15,1548.01,710.3,599.65,370.55,8036.7,32.1
2022-06-27,29.83,28.73,2260.3,1049.1,58.55,,3791.1,1724.88,1082.7,65.85,308,634.25,1632.8,683.95,1532.34,717.35,607.2,373.85,7991.6,31.85
2022-06-24,29.6,28.96,2221.2,1058.7,58.4,,3647.35,1627.09,1072.05,70.5,297.6,647.75,1588.65,671.2,1491.49,713.45,594.55,372.25,7794.35,31.8
2022-06-23,29.31,29.51,2185.25,1029.75,58.5,,3678.85,1680.25,1027.7,69.55,286.1,636.45,1515.2,660.2,1490.94,699.15,587.85,366.35,7788.05,28.25
2022-06-22,28.88,29.49,2125.45,1020.8,58,,3503.05,1605.39,983.8,67.6,280,617.15,1513.7,642.85,1475.42,686.6,596.95,364.25,7492.3,27.5
2022-06-21,29.24,29.55,2116.25,1050.25,57.05,,3594.25,1652.56,997.95,66.05,285.05,625.8,1550.85,654.3,1496.92,696.1,616.55,361.6,7551.6,28.3
2022-06-20,28.69,30.31,2080.2,1048.8,55.85,,3369.7,1569.11,982.7,65,272.9,619.2,1548.2,640.9,1468.49,685.95,553.8,362.4,7254.85,27
2022-06-17,28.62,30.66,2135.25,1043.8,56.95,,3375.8,1590.29,997.65,67.05,281.6,641.3,1487.5,643.65,1486.6,686.85,584.2,358.65,7812.85,28.6
2022-06-16,28.9,30.53,2135.8,1078.05,57.95,,3295.95,1621.05,1005.25,67.2,291.6,626.1,1516.5,654.2,1523.96,678.5,626.05,351.5,7991.9,29.4
2022-06-15,29.43,30.67,2218.6,1094.9,58.7,,3277.45,1697.89,1025.5,70.2,302.2,633.15,1554.15,682.1,1556.84,687.25,672.5,352.75,8159.65,32.1
2022-06-14,29.37,30.93,2151.5,1069.45,58.3,,3233.8,1678.83,1019.25,70,302,618.85,1524.45,682.05,1541.18,685.5,672.7,353.45,8386.75,32.7
2022-06-13,29.39,30.99,2232.4,1086.65,58.7,,3311.5,1658.95,1004.3,67.5,297,609,1498.15,671.3,1528.6,688,682.5,351.9,8462,33.2
2022-06-10,30.14,31.21,2332.35,1113.3,59.85,,3483.2,1743.72,1036.5,69,301.8,650.35,1521.1,673.35,1581.53,720,714.05,357.35,8602.9,34.35
2022-06-09,30.54,30.99,2320.1,1084.25,60.3,,3550.2,1796.81,1045.1,68.7,307.3,676.15,1525.4,676.35,1591.51,732.75,728.6,356.8,8693.6,34.55
2022-06-08,30.42,31.11,2314.1,1087,60.05,,3498.5,1803.29,1045,67.15,298.05,669.95,1553.2,663.3,1580.98,729.5,711.85,356.8,8608.95,34.75
2022-06-07,30.5,31.1,2418.45,1084.85,60.45,,3550.35,1847.03,1042.55,65.4,314.35,659.8,1550.8,685.3,1585.87,735.25,724.15,367.25,8618.35,34.9
2022-06-06,30.75,30.54,2455.35,1104.75,60.65,,3606.85,1866.49,1035.95,69.9,317.05,658.85,1566.25,682.95,1636.51,746.75,737.75,364.6,8696.25,35.05
2022-06-03,30.84,30.25,2453.85,1129.3,60.45,,3760.1,1896.47,1028.65,72.15,316.95,658.4,1566.6,686.5,1648.33,744.3,753.7,372.7,8433.3,35.3
2022-06-02,31.12,29.92,2541.05,1112.85,61.2,,3840.15,1889.79,1044.55,71.95,316.7,679.15,1580,695.95,1633.47,749.75,747.55,384.65,8629.15,35.7
2022-06-01,31,30.2,2493.7,1109.45,60.6,,3793.45,1865.64,1047.35,74.7,319.05,671.55,1599.95,694.65,1644.29,752.65,746.65,369.55,8606,35.75
2022-05-31,31.01,30.39,2441.8,1124.05,60.2,,3911.5,1875.99,1034.35,74.65,331.85,679.6,1570.35,700.2,1650.78,752.85,755.85,380.35,8381.1,35
2022-05-30,31.19,30.49,2434.15,1118.9,59.5,,3898.3,1874.87,998.35,71.05,324.75,676.6,1600.4,699.05,1657.11,748.5,689,374.15,8076.7,34.4
2022-05-27,30.6,29.84,2399.25,1068.45,58.25,,3671.45,1769.37,952.85,62.05,308.1,656.7,1590.7,684.4,1596.7,739.8,669.5,374.65,8336.9,34.3
2022-05-26,30.17,30.61,2408.95,1048.95,58.75,,3477.85,1719.02,929.8,60.45,311.5,638.9,1593.1,693.65,1564.55,728.5,663.3,365.6,8258.25,34.15
2022-05-25,29.9,30.64,2443.65,1037.95,59.05,,3453.95,1702.98,928.4,62.3,312.05,629.75,1552.4,688.2,1574.75,713.35,687.25,357.45,8121.2,33.4
2022-05-24,30.15,29.92,2527.95,1075.9,60.15,,3714.05,1805.12,946.85,64.95,303.65,642.7,1539.95,678.2,1626.3,708.15,711,364.6,8457.4,34.55
2022-05-23,30.34,29.74,2543.2,1065.3,60.9,,3853.2,1888.64,941.9,57.05,300.6,651.4,1579.4,685.85,1644.15,711.05,725.75,366.2,8541.75,35.25
2022-05-20,30.36,29.73,2556.55,1086.95,62,,3786.95,1845.53,903.8,58.05,306.75,645.85,1629.7,687.9,1610.1,709.55,731.7,375.1,8412.4,36.8
2022-05-19,29.76,30.33,2517.8,1036.65,61,,3664.8,1804.37,882.55,55.35,298.4,638.55,1612.95,674.25,1547.95,690.3,723.3,368.05,8261.5,35.75
2022-05-18,30.55,30.54,2560.9,1085.05,62.35,,3950.35,1924.76,913.3,58.75,313.75,662.75,1669.3,696.15,1572.5,707.35,758.5,362.05,8437.7,37.6
2022-05-17,30.61,30.7,2603.1,1075.6,63.65,,3940.65,1859.05,910.8,56.15,319.35,659.7,1692.9,707.05,1604.1,710,742.85,368.6,8197.55,37.15
2022-05-16,30.01,30.99,2572.4,1039.15,63.45,,3795.7,1797.56,903.35,56.4,313.8,635.7,1729.15,693.2,1542.9,683,722.75,368.1,8121.15,35.75
2022-05-13,29.72,31.53,2540.7,1032,62.3,,3743.25,1793.34,889.5,56.85,312.3,632.05,1725,689.9,1534.5,677.35,707.2,364.6,7886.65,34.75
2022-05-12,29.61,31.53,2431.7,1010.85,61.5,,3653.9,1846.6,865.25,51.95,322.35,609.2,1635,705.4,1526.15,695.8,721.4,353.85,6884.5,33.5
2022-05-11,30.19,32.18,2428.4,1045.9,63.75,,3721.6,1914.51,887.05,54.2,331.3,624.55,1666.6,722.85,1570.8,714.2,717.3,357.85,6872.5,36.35
2022-05-10,30.31,32.31,2393.55,1060.15,58.65,,3649.3,1971.44,888.35,52.45,330.65,637.95,1804,719.65,1607.95,711.3,753.85,357.4,6815.7,36.2
2022-05-09,30.44,32.54,2437.9,1103.85,59.35,,3857.55,1991.87,895.3,56.75,324.65,635.4,1811.75,711.5,1616.15,710.35,777.75,363.55,7227.3,36.85
2022-05-06,30.61,32.25,2418.45,1146.75,59.9,,3905.4,2026.22,893.85,60.5,318.95,636.85,1822.45,710.25,1622.45,719.25,823.35,365.25,7508,37.7
2022-05-05,31.16,32.61,2448.25,1212.35,60.4,,4171.6,2072.63,899.05,61.15,328.25,715.3,1879.4,718.95,1637.65,728.8,837.6,373.9,7826.2,37.5
2022-05-04,31.06,32.3,2428.3,1213.25,60.4,,4058.45,2051.72,896.1,64.45,332.3,712.15,1862.5,722.4,1633.95,724.25,848.2,373.6,7776.5,36.9
2022-05-02,31.92,32.58,2467.25,1220.2,60.6,,4116.55,2069.28,921.35,69.5,347.3,746.5,1845.45,741.35,1679.45,741,890.55,391.45,7672.25,38.05
2022-04-29,32.17,32.99,2486.15,1228.4,60.9,,4200.2,2155.78,922.1,71.75,342.95,738.75,1865.65,739,1694.35,743.3,899.55,413.85,7746,38.05
2022-04-28,32.44,32.52,2520.7,1225.75,61.8,,4101.15,2149.79,922.9,73.85,351.25,740.15,1849.4,747.35,1719.25,747.15,859.05,396.95,7843.5,39.05
